data_atualizacao,titulo,conteudo,sentimento
19/05/2017,Papéis da Petrobras e Vale sobem no pré-mercado após forte queda da vésperaRecibos da Petrobras e Vale negociados em NY avançavam no pré-mercado; índice brasileiro subia mais de 4% nesta manhã; Ibovespa futuro também avançava.,Os recibos de ações (ADRs) da Vale e Petrobras negociados no exterior operam em forte alta nesta sexta-feira (19) após recuarem na véspera reagindo à delação premiada da JBS com que colocaram incertezas sobre o cenário político e econômico.Os títulos são negociados de forma limitada no pré-mercado ou seja antes da abertura do pregão regular e indicam a tendência para o dia.Os contratos do Ibovespa com vencimento em junho subiam pouco mais de 1% nos primeiros negócios desta sexta-feira após o pânico da véspera segundo a Reuters. Às 9h10 o contrato para junho do Ibovespa tinha alta de 127% a 62.280 pontos depois de abrir com valorização de cerca de 3%.Na bolsa de valores de Nova York as ações da Petrobras avançavam mais de 5% no pré-mercado da Nasdaq por volta das 8h45. Já as ADRs da Vale tinham valorização da quase 3%.O índice de referência das ações brasileiras em Nova York o EWZ iShares tinha valorização de 412% perto do mesmo horário. Na véspera o índice fechou em queda de 1633%.Em Frankfurt as ADRs da petroleira subiam 190%.No Ibovespa as ações preferenciais da Petrobras despencaram 1575%. As da Vale contudo subiram 039% nas preferenciais e avançaram 007% nas ordinárias beneficiadas pela forte alta do dóçlar na véspera assim como outras empresas de perfil exportador.,1
22/05/2017,Petrobras coloca à venda 100% de campo na Bacia de SolimõesSegundo estatal Campo de Juruá é oportunidade para desenvolver e monetizar uma descoberta de gás natural.,A Petrobras anunciou nesta segunda-feira (22) que iniciou a etapa de divulgação da venda do Campo de Juruá na Bacia de Solimões no Estado do Amazonas segundo fato relevante da companhia divulgado ao mercado.A petroleira oferecerá 100% de participação no campo de Juruá e disse que a transação é oportunidade para desenvolver e monetizar uma descoberta de gás natural.Na semana passada a Petrobras anunciou que(concessão BA-3) na Bacia do Amazonas.Para melhorar suas finanças a estatal cortou investimentos e iniciou um programa de venda de ativos. O plano de negócios da Petrobras prevê arrecadar mais US$ 21 bilhões com a venda de ativos (os chamados desinvestimentos) e parcerias entre 2017 e 2018. Até março o valor total de transações já assinadas somava US$ 136 bilhões.Na semana passada a Petrobras anunciou que incluiu na sua carteira de ativos à venda a refinaria de Pasadena nos Estados Unidos que em 2006 levantou suspeitas de superfaturamento e de evasão de dividas além da Petrobras Oil & Gas B.V. que detém ativos na África.Em março a empresa apontou que deveriam também ser colocadas à venda a sua participação na BR Distribuidora; a concessão dos campos de Baúna e Tartaruga Verde; a participação no campo de Saint Malo no Golfo do México; a cessão de concessões em águas rasas nos Estados de Sergipe e Ceará e a cessão de um conjunto de campos terrestres.,1
22/05/2017,Petrobras conclui captação de US$ 4 bilhões em títulos de dívidaEmpresa destacou que a emissão foi a de menor custo médio para a Petrobras desde 2013,A Petrobras concluiu nesta segunda-feira (22) a reabertura de títulos de dívida de US$ 4 bilhões de dólares no mercado de capitais internacional por meio de sua subsidiária Petrobras Global Finance (PGF) informou a petroleira em comunicado.Com vencimentos em 2022 2027 e 2044 os títulos de vencimento em cada ano somam valor de 1 bilhão 2 bilhões e 1 bilhão de dólares respectivamente.A operação foi realizada em apenas um dia tendo a demanda superado US$ 20 bilhões resultante de mais de 900 ordens originadas por cerca de 400 investidores de acordo com a empresa.A Petrobras destacou que a emissão foi a de menor custo médio para a Petrobras desde 2013 com a maior concentração de investidores da América do Norte (77%) e Europa (19%). Os rendimentos ao investidor serão entre 4875% e 7% ao ano.A PGF pretende usar os recursos líquidos da venda dos títulos para a liquidação voluntária antecipada de alguns títulos com vencimento em 2018 para o refinanciamento de outras dívidas e caso haja recursos remanescentes para fins corporativos gerais.,1
24/05/2017,Petrobras vê exportação mais forte em 2017 e prevê alta de quase 50% até 2021Gerente-executivo de comercialização e marketing da Petrobras Guilherme França disse que os números foram atualizados com base no avanço das vendas nos primeiros meses de 2017.,A Petrobras indicou nesta quarta-feira (24) que suas exportações de petróleo este ano deverão ficar acima do projetado inicialmente ao mesmo tempo em que planeja aumentar em quase 50% os embarques da commodity até 2021.Em uma palestra nesta quarta-feira o gerente-executivo de comercialização e marketing da Petrobras Guilherme França afirmou que a empresa tem a expectativa de exportar 742 mil barris por dia (bpd) em 2021 ante 503 mil bpd em 2017 a partir do desenvolvimento das áreas do pré-sal de onde se extrai um produto mais leve que a média nacional com grande demanda no exterior.Em entrevista à Reuters em março o executivo havia afirmado que as exportações de petróleo da empresa atingiram 420 mil barris por dia em 2016 e que poderiam alcançar 450 mil barris/dia neste ano.França não explicou os motivos da mudança na projeção para este ano. Disse apenas que os números já foram atualizados com base no avanço das vendas nos primeiros meses do ano que foram bastante elevadas.Entretanto para 2021 a previsão permanece com poucas alterações.Uma exportação considerável (prevista para 2021) mas a gente tem uma carteira de mais de 50 clientes que processam o nosso óleo em todo mundo não vemos dificuldade de colocação do nosso óleo afirmou França nesta quarta-feira ao participar da conferência Argus Rio Crude no Rio de Janeiro.Apesar de destacar que estrategicamente a Petrobras faz questão de estar presente em todas as regiões do mundo o executivo frisou que a China é o mercado mais importante com grandes previsões de crescimento da demanda pela commodity.Segundo o executivo 56% das exportações da empresa no primeiro trimestre de 2017 foram para a China contra 11% para outros países da Ásia 26% para as Américas e 7% para a Europa.Estamos estudando trabalhando infraestrutura para atingir mais companhias chinesas... mas sem deixar de lado outros mercados frisou.Conforme informações anteriores da Petrobras parte do petróleo indo para a China está ligada ao pagamento de dívida com o Banco de Desenvolvimento Chinês. Os chineses fizeram empréstimos de US$ 15 bilhões à estatal nos últimos anos.Entretanto o executivo disse a jornalistas após sua palestra que a demanda do gigante asiático cresce de forma importante e que é estratégico para a empresa fazer parte desse mercado.Para o incremento da produção a Petrobras tem a seu favor o aumento da participação de petróleo leve na sua produção em função das características do pré-sal.As previsões para as exportações ocorrem em linha com o avanço da produção da empresa que deve atingir 277 milhões de bpd no Brasil em 2021 ante 207 milhões de bpd neste ano conforme as metas da empresa.O executivo destacou que o posicionamento do Brasil para a atração de outras petroleiras para operar no país é uma oportunidade para a empresa que busca intensificar a sua área de comercialização de produtos.Sem entrar em detalhes França destacou que a área de comercialização da empresa passou por recentes reformulações e que no segundo semestre deste ano e em 2018 planeja incrementar a sua atuação.A Petrobras tem escritórios nos principais mercados... tem uma frota considerável... estamos colocando a expertise da Petrobras à disposição afirmou o executivo para uma plateia do setor.França destacou que a Petrobras representou no primeiro trimestre 80% da produção total de petróleo do Brasil contra 91% em 2013.Já a participação do petróleo da Petrobras no total exportado do Brasil caiu para 46% no primeiro trimestre ante 52% em 2013 uma vez que outras petroleiras estão avançando na extração.,1
24/05/2017,Ação que proibia venda de campos da Petrobras no Sergipe e Ceará é extintaDecisão ocorre após o Tribunal de Contas da União liberar programa de venda de ativos da empresa,A Petrobras informou nesta quarta-feira que soube da decisão da 3ª Vara da Justiça Federal de Sergipe de extinguir uma ação popular que tentava suspender a cessão dos direitos sobre campos em águas rasas em Sergipe e no Ceará o que na prática libera a venda dos ativos.A petroleira havia realizado pedido pela extinção do processo baseada em decisão do Tribunal de Contas da União que autorizou a continuidade do programa de desinvestimentos da empresa.,1
25/05/2017,Petrobras leva em conta restrição financeira para decidir sobre pré-sal diz ParenteDecisão de exercer direito de preferência para exploração de 3 áreas foi anunciada pela estatal nesta quinta-feira.,A Petrobras considera que há forte interesse no mercado por todas as oito áreas que serão ofertadas nos dois leilões do pré-sal previstos para outubro e optou por exercer seu direito de preferência para ser operadora de apenas três dessas áreas levando em consideração suas restrições financeiras disse nesta quinta-feira (25) o presidente Pedro Parente.Todas as áreas são muito boas. Sem dúvida nenhuma nem poderia ser diferente as decisões levaram em conta restrições de natureza financeira disse Parente em uma coletiva de imprensa para explicar a opção da empresa.A companhiaem cada uma das três áreas sendo que na segunda rodada exercerá a preferência para a área unitizável adjacente ao campo de Sapinhoá enquanto na terceira a estatal exercerá preferência em Peroba e Alto de Cabo Frio Central.Se vencer os leilões apenas com as participações mínimas indicadas em cada bloco a estatal terá que pagar um bônus de assinatura de R$ 810 milhões.Na semana passada o ministro de Minas e Energia Fernando Coelho Filhoque a estatal exerceria o direito de preferência nos leilões.O direito de preferência deu à petroleira a flexibilidade de não se comprometer com os altos investimentos necessários para a exploração em águas ultraprofundas caso estime que haverá um impacto muito grande em seu caixa dependendo do lance do leilão.Antes empresa tinha a obrigação de ser operadora única no pré-sal com no mínimo 30 por cento de participação.,0
25/05/2017,Petrobras exercerá direito de preferência para arrematar 30% de 3 áreas do pré-salCaso fique apenas com as participações mínimas indicadas em cada bloco a estatal terá que pagar um bônus de assinatura de R$ 810 milhões.,Diante de restrições financeiras a Petrobras anunciou nesta quinta-feira que exercerá o direito de preferência em apenas 3 dos 8 prospectos que serão ofertados nos dois leilões do pré-sal sob regime de partilha em outubro.A Petrobras estimou em R$ 810 milhões o valor correspondente ao bônus de assinatura a ser pago pela companhia considerando que os resultados dos leilões confirmem apenas as participações mínimas de 30% indicadas em cada bloco.Tal montante disse o presidente da empresa Pedro Parente equivale a 03% do plano plurianual de investimento da companhia de cerca de US$ 741 bilhões e não impacta as metas da petroleira que busca reduzir seu elevado endividamento.Na segunda rodada do pré-sal a empresa informou que exercerá a preferência para a área unitizável adjacente ao campo de Sapinhoá um dos maiores do Brasil já em produção enquanto na terceira a estatal exercerá preferência nos prospectos exploratórios de Peroba e Alto de Cabo Frio Central.Todas as áreas são muito boas. Sem dúvida nenhuma nem poderia ser diferente as decisões (sobre a preferência) levaram em conta restrições de natureza financeira afirmou o presidente da Petrobras a jornalistas em conferência para tratar do tema.Em contrapartida a empresa não descarta a possibilidade de ampliar o percentual de 30% indicado para as áreas onde está exercendo seu direito de preferência formando consórcios para participar das licitações. Isso em tese abre espaço para a participação de grandes petroleiras globais nos leilões.Enquanto busca reduzir sua enorme dívida a maior para uma petroleira no mundo com forte redução de custos e um bilionário plano de venda de ativos a Petrobras não revelou de onde viriam novos recursos para possíveis participações maiores.A companhia também disse que nas áreas em que não exerceu direito de preferência poderá participar em condições de igualdade com os demais licitantes seja para atuação como operador ou como não-operador.Na semana passada o ministro de Minas e Energia Fernando Coelho Filhoque a estatal exerceria o direito de preferência nos leilões.O direito de preferência deu à petroleira a flexibilidade de não se comprometer com os altos investimentos necessários para a exploração em águas ultraprofundas caso estime que haverá um impacto muito grande em seu caixa dependendo do lance do leilão.Antes empresa tinha a obrigação de ser operadora única no pré-sal com no mínimo 30% de participação. Na nova regra além de ter o direito de decidir antes do leilão se será ou não operadora das áreas ofertadas a empresa terá ainda o direito de confirmar seu interesse em ser a operadora no dia do leilão caso a oferta vencedora esteja acima de sua capacidade financeira.Se a empresa desistir de ser operadora o consórcio vencedor irá decidir quem ficará com a parcela da Petrobras.Até hoje apenas um leilão foi realizado sob regime de partilha de produção que foi com a oferta do promissor prospecto de Libra em 2013.A segunda rodada vai oferecer aos investidores as áreas unitizáveis adjacentes aos prospectos de Carcará (bloco BM-S-8) Gato do Mato (bloco BM-S-54) Campo de Sapinhoá na bacia de Santos e Campo de Tartaruga Verde (jazida compartilhada de Tartaruga Mestiça) na bacia de Campos. Os bônus de assinatura totalizam R$ 34 bilhões.A terceira rodada ofertará as áreas de Pau Brasil Peroba e Alto de Cabo Frio Oeste na Bacia de Santos e a área de Alto de Cabo Frio Central nas Bacias de Santos e Campos. O valor dos bônus de assinatura soma R$ 435 bilhões.No regime de partilha ganha o leilão aquele consórcio/empresa que oferecer o maior percentual de óleo ao governo.,0
25/05/2017,Petrobras reduz preço da gasolina em 54% e do diesel em 35%Desde que começou sua nova política de preços estatal já anunciou 5 cortes e 2 aumentos. Empresa sinaliza que revisões de preços podem ser mais frequentes.,A Petrobras anunciou nesta quinta-feira (25) que decidiu reduzir o preço médio nas refinarias em 54% para a gasolina e em 35% para o diesel.A decisão foi guiada predominantemente por um aumento significativo nas importações no último mês o que obrigou ajustes de competitividade da Petrobras no mercado interno informou a estatal em comunicado.Se o ajuste feito hoje for integralmente repassado e não houver alterações nas demais parcelas que compõem o preço ao consumidor final o diesel pode reduzir 22% ou cerca de R$ 007 por litro em média e a gasolina 24% ou R$ 009 por litro em média projeta a Petrobras.nas refinarias citando a elevação dos preços dos derivados nos mercados internacionais.Segundo a Petrobras a importação de gasolina por terceiros para o mercado interno aumentou de 240 mil metros cúbicos em fevereiro para 419 mil em abril. No diesel a importação passou de 564 mil metros cúbicos em fevereiro para 811 mil em abril. Com isso as refinarias da Petrobras podem chegar a um fator de utilização abaixo do último dado divulgado pela companhia em seus resultados trimestrais que foi de 77% informou.No comunicado a companhia sinalizou ainda que os preços de combustíveis podem ser revistos com frequência ainda maior.O comitê executivo avaliou ainda que a política de preços com correções pelo menos mensais embora um avanço significativo em relação ao sistema anterior não tem refletido tempestivamente as volatilidades de preços de internacionais de derivados e câmbio entre as datas dos reajustes fato agravado pelo acréscimo recente na volatilidade da taxa de câmbio. Esta constatação tem crescentemente sido parte das discussões do GEMP e pode fundamentar aumentos na frequência dos ajustes de preços disse.A Petrobras pratica desde outubro uma nova política de definição de preços dos combustíveis com reuniões mensais para definir os valores da gasolina e do diesel nas refinarias.Um reajuste da companhia nas refinarias não necessariamente significa uma mudança no preço nos postos pois as distribuidoras podem repassar ou não essa variação (como ocorreu algumas vezes).Outras variáveis também podem influir no preço da gasolina como o preço do etanol já que a gasolina comum deve ter 27% de etanol anidro – e o preço do álcool combustível varia de acordo com a safra da cana-de-açúcar.Desde que começou a nova política de preços a Petrobras já anunciou cinco cortes e dois aumentos no preço dos combustíveis. O primeiro anúncio foi em outubro quando o preço da gasolina caiu 32% e o do diesel 27%. Em novembro nova queda (de 31% e 104% respectivamente). Em dezembro foi a vez do primeiro aumento: reajuste de 81% na gasolina e de 95% no diesel.Em janeiro a Petrobras fez duas alterações nos preços: no dia 5 subiu o preço do diesel em 61% (mas manteve o da gasolina) e no dia 26 reduziu novamente o preço dos dois combustíveis. Em fevereiro a Petrobras voltou a anunciarredução: de 54% na gasolina e de 48% no diesel. Março foi o primeiro mês desde a nova política de preços que não houve nenhuma alteração. Em abril houve aumento de 22% no preço da gasolina e de 43% no diesel.,-1
26/05/2017,Petrobras fecha acordo que libera Carioca Engenharia para participar de licitaçõesEmpreiteira estava proibida de fazer negócios com a estatal desde 2014; outras 21ainda sofrem veto cautelar segundo a companhia.,A Petrobras celebrou um termo de compromissos com a Carioca Engenharia que permitirá a retirada da empreiteira da lista de empresas vetadas de participar de licitações da estatal desde dezembro de 2014 segundo comunicado ao mercado nesta sexta-feira (26).A petroleira disse que o acordo foi possível após a Carioca Engenharia firmar acordo de leniência junto ao Ministério Público Federal e adotar uma série de medidas anticorrupção.Atualmente segundo o Petrobras outras 21 empresas sofrem bloqueio cautelar que as impede de participar das licitações.Segundo a estatal outras seis empresas já saíram da lista de sanções: a Setal Óleo e Gás liberada após acordo de leniência com o MPF (2015); e TKK Engenharia Ltda (2015) Queiroz Galvão Óleo e Gás (2016) Egesa (2016) NM (2016) e Niplan (2016) que tiveram os processos arquivados pela então Controladoria Geral da União atual Ministério da Transparência.Outras seis empresas foram declaradas inidôneas o que transforma a decisão cautelar em sanção definitiva: Alusa GDK Iesa Jaraguá Mendes Júnior e Skanksa.O veto dos negócios visa resguardar a companhia e suas parceiras de danos de difícil reparação financeira e prejuízos à sua imagem diz a Petrobras.De acordo com a petroleira entre as obrigações previstas no termo de compromissos firmado com a Carioca Engenharia está a manutenção de um programa de integridade (compliance) efetivo que siga a lei anticorrupção e também pontos de melhoria específicos estabelecidos pela estatal e sujeitos à verificação contínua.A avaliação considera o porte do fornecedor a complexidade de suas operações a existência de relacionamento com o poder público a reputação da empresa de seus administradores e acionistas e sobretudo a efetividade do seu programa de integridade ainda segundo a estatal.A Petrobras valoriza sua parceria com o Ministério Público e considera que outras empresas sujeitas ao bloqueio cautelar que sigam os mesmos passos podem ser alvo de análise para poderem voltar a ter negócios com a companhia”; disse em nota o diretor de Governança e Conformidade João Elek.A Polícia Federal que apura esquema de corrupção na Petrobras. A ação batizada de Poço Seco é realizada no Rio de Janeiro Distrito Federal e São Paulo. Ao todo são cumpridos 13 mandados: um de prisão preventiva um de prisão temporária oito de busca e apreensão e três de condução coercitiva.São investigadas complexas operações financeiras realizadas a partir da aquisição pela Petrobras de direitos de exploração de petróleo em Benin na África com o objetivo de disponibilizar recursos para o pagamento de vantagens indevidas a um ex-gerente da área de negócios internacionais da empresa.Os principais alvos são esse ex-gerente e um ex-banqueiro suspeitos de terem recebido mais de US$ 55 milhões (cerca de R$ 18 milhões) em propinas da empresa Companie Beninoise des Hydrocarbures SARL (CBH).Os dois e outras cinco pessoas são suspeitos de receber em contas no exterior pagamentos ilícitos que totalizaram mais de US$ 7 milhões (cerca de R$ 23 milhões) entre 2011 e 2014. Os fatos podem configurar os crimes de corrupção lavagem de dinheiro e evasão de divisas.A empresa CBH pertente ao empresário português Idalecio Oliveira e foi responsável pela venda de um campo seco de petróleo em Benin na África para a Petrobras em 2011. Segundo o Ministério Público Federal os pagamentos de propina feitos para efetivar a venda foram intermediados pelo lobista João Augusto Rezende Henriques operador do PMDB no esquema da Petrobras.João Augusto está preso desde setembro de 2015 na operação Lava Jato e foi condenado a sete anos de prisão por corrupção e lavagem de dinheiro por conta dos mesmos fatos em outro processo. Naquela etapa foram condenados também o ex-presidente da Câmara dos Deputados Eduardo Cunha e o ex-diretor da Petrobras Jorge Luiz Zelada.*,-1
30/05/2017,Eletrobras enfrenta Petrobras na Justiça para liberar operação de térmica de R$ 17 bilhãoPetroleira se recusa a fornecer combustível para a usina por conta de dívidas bilionárias que a elétrica tem com ela.,A Eletrobras entrou em disputa judicial contra a Petrobras para conseguir iniciar os testes da termelétrica Mauá 3 no Amazonas um empreendimento orçado em R$ 17 bilhão que deve começar a operar em junho mas ainda não conseguiu fechar um contrato para a compra de gás devido aA Petrobras vinha reiterando queem função das dívidas da unidade da Eletrobras no Amazonas em outros contratos mas a estatal foi obrigada por decisão liminar a fornecedor o combustível para testes na térmica.Em cumprimento a uma decisão judicial a Petrobras está disponibilizando gás natural para fins de comissionamento e testes da usina... contudo a empresa segue adotando medidas administrativas e judiciais em prol dos seus interesses e de seus investidores disse a Petrobras em nota à Reuters.A Petrobras registrou em seu balanço do primeiro trimestre um total de R$ 98 bilhões em contas a receber junto a empresas do Grupo Eletrobras dos quais R$ 82 bilhões referentes à Eletrobras Amazonas.A Agência Nacional de Energia Elétrica (Aneel) autorizou na semana passada o início dos testes da primeira máquina de Mauá 3 a partir de 1° de junho. A turbina tem 190 megawatts de um total de 591 megawatts que a usina terá quando concluída.A Petrobras ressaltou no entanto que a decisão judicial obriga o fornecimento somente para comissionamento e testes da termelétrica e não para sua operação em definitivo.A petroleira também disse que seguirá buscando cobrança e recebimento dos débitos acumulados relativos ao fornecimento de gás natural para a Eletrobras e suas subsidiárias.A Reuters já havia publicado em fevereiro que a Petrobras vetou o fornecimento à usina de Mauá 3 devido à inadimplência da unidade da elétrica no Amazonas e outras subsidiárias da estatal em outros contratos.Questionada sobre a disputa com a Petrobras a Eletrobras Amazonas disse em nota que as tratativas estão sendo conduzidas nas esferas judicial e administrativa e que irá manifestar-se em momento oportuno.Desde o final do ano passado o presidente da Eletrobras Wilson Ferreira Jr. tem dito que a negociação das dívidas com a Petrobras é uma prioridade para a companhia e que o assunto tem sido tratado diretamente com o CEO da petroleira Pedro Parente.A Eletrobras tem prometido privatizar todas suas subsidiárias de distribuição de eletricidade até o final do ano incluindo a Amazonas Energia e uma solução para as dívidas com a Petrobras é vista como essencial para garantir a viabilidade da venda da empresa. Um acerto para os débitos também seria positivo para a Petrobras que tem buscado ganhar eficiência em suas operações e reduzir dívidas.A termelétrica Mauá 3 no Amazonas é vista como importante para substituir usinas mais caras e poluentes na região movidas a óleo diesel por exemplo.A usina que começou a ser construída no final de 2012 já recebeu R$ 115 bilhão em aportes e a projeção da Eletrobras era de início das operações já no próximo mês.O empreendimento também constou de uma lista de projetos nos quais a Eletrobras apurou perdas com corrupção. Em outubro passado a estatal registrou prejuízos de R$ 67 milhões na usina por achados de suas investigações internas sobre corrupção mas não detalhou as causas da perda.As apurações sobre irregularidades na Eletrobras tiveram início após empreendimentos liderados pela estatal como a hidrelétrica de Belo Monte serem citados como alvo de cobrança de propinas na Operação Lava Jato em que autoridades brasileiras têm investigado um enorme esquema de corrupção no país.,-1
30/05/2017,Petrobras diz que TRF manteve decisão favorável sobre venda de fatia na LiquigásSegundo a estatal tribunal manteve sentença da Justiça de Sergipe.,A Petrobras informou nesta terça-feira (30) que obteve decisão favorável no Tribunal Regional Federal (TRF) com a manutenção de uma sentença da Justiça Federal de Sergipe sobre a venda de sua participação na Liquigás.A venda da Liquigás à Ultragaz subsidiária da Ultrapar no valor de R$ 28 bilhões foi conforme fato relevante de 31 de janeiro.A operação integra o programa de desinvestimentos da Petrobras que prevê arrecadar 151 bilhões de dólares em 2015 e 2016 como forma de a estatal reduzir seu enorme endividamento.A Liquigás subsidiária integral da Petrobras atua no engarrafamento distribuição e venda de gás liquefeito de petróleo (GLP). A empresa opera em quase todos os Estados do país e conta com 23 centros operativos 19 depósitos e uma rede de cerca de 48 mil revendedores autorizados segundo a Petrobras.Já a Ultragaz primeira distribuidora de GLP do Brasil fundada em 1937 atende aproximadamente 11 milhões de domicílios no segmento envasado e 50 mil clientes no segmento granel.,-1
01/06/2017,Petrobras avalia aumentar a frequência de reajuste dos preços dos combustíveisAvaliação irá mostrar se correções mensais têm sido suficientes.,A Petrobras poderá aumentar a frequência de reajustes dos preços dos combustíveis caso confirme uma avaliação preliminar de que as correções feitas pelo menos uma vez por mês não têm se mostrado suficientemente eficientes para acomodar a volatilidade afirmou nesta quinta-feira (1) a petroleira em um relatório publicado ao mercado.A empresa reiterou que no primeiro trimestre deste ano período avaliado no relatório os preços praticados pela empresa estiveram sempre acima da paridade internacional como determina a nova política da empresa.,0
01/06/2017,Petrobras pede inclusão de R$ 166 bi no Programa de Regularização TributáriaEstatal solicitou incluir débitos tributários no programa; adesão se deu em maioria na esfera administrativa.,A Petrobras solicitou a inclusão de débitos tributários no Programa de Regularização Tributária (PRT) instituído pela com pedidos de compensação de tributos federais não homologados no montante de R$ 166 bilhão disse a companhia em comunicado nesta quinta-feira (31).Segundo a petroleira a adesão se deu em sua maioria em processos na esfera administrativa com expectativa de perda provável tendo como forma de pagamento 20% em espécie e o restante com créditos de prejuízo fiscal. A Petrobras disse que o impacto estimado em seu resultado líquido consolidado é de R$ 308 milhões.,1
02/06/2017,Petrobras abre inscrições para programa de estágio 2017 Oportunidades são para níveis médio médio/técnico e superior. Bolsa-auxílio chega a R$ 16 mil.,A Petrobras abriu as inscrições para seu programa de estágio. São 338 vagas em todo o Brasil. A bolsa-auxílio varia de R$ 56363 a R$ 1.64656 de acordo com a carga horário e localidade.As oportunidades são para estudantes de níveis médio médio/técnico e superior.A carga horária do estágio poderá ser de 20 ou 30 horas semanais (condicionado aos requisitos dispostos em cada oportunidade). A empresa também fornece transporte diário assim como auxílio alimentação de R$ 55070 (apenas se não existir restaurante nas instalações da unidade).As inscrições podem ser feitas até o dia 8 de junho pelo site www.ciee.org.br.As provas on-line serão realizadas entre 12 e 14 de junho. A avaliação será composta de 45 questões objetivas sendo 15 de língua portuguesa 15 de raciocínio lógico e 15 de conhecimentos gerais.,0
02/06/2017,Após redução da Petrobras preço médio da gasolina cai nos postos diz ANPFoi a terceira queda semanal seguida; baixa aconteceu depois de anúncio de redução do valor nas refinarias pela Petrobras.,O preço médio da gasolina caiu pela terceira semana seguida segundo dados divulgados nesta sexta-feira (2) pela Agência Nacional de Petróleo (ANP). A queda acontece uma semana após a redução dos preços nas refinarias pela Petrobras.Segundo o levantamento o valor médio por litro passou de R$ 3606 para R$ 3590 - um recuo de 044%. No dia 25 a Petrobras anunciou queda de 54% do preço da gasolina nas refinarias. O repasse ou não da redução do preço aos consumidores dependem dos postos de gasolina.Já o preço médio do diesel passou de R$ 3019 para R$ 3006 por litro uma queda de 043%. Nas refinarias a queda anunciada pela Petrobras foi de 35%.No último comunicado a Petrobras sinalizou ainda que os preços de combustíveis podem ser revistos com frequência ainda maior.A Petrobras pratica desde outubro uma nova política de definição de preços dos combustíveis com reuniões mensais para definir os valores da gasolina e do diesel nas refinarias.Um reajuste da companhia nas refinarias não necessariamente significa uma mudança no preço nos postos pois as distribuidoras podem repassar ou não essa variação (como ocorreu algumas vezes).Outras variáveis também podem influir no preço da gasolina como o preço do etanol já que a gasolina comum deve ter 27% de etanol anidro – e o preço do álcool combustível varia de acordo com a safra da cana-de-açúcar.,0
02/06/2017,Petrobras faz pré-pagamento de dívida de R$ 1 bilhão com o ItaúCompanhia afirmou ainda que continuará avaliando novas oportunidades de gerenciamento dos seus passivos.,A Petrobras realizou nesta sexta-feira (2) o pré-pagamento total de uma Nota de Crédito à Exportação com o Banco Itaú de R$ 1 bilhão e prazo de vencimento em 2020 informou a petroleira em uma nota ao mercado.A companhia afirmou ainda que continuará avaliando novas oportunidades de gerenciamento dos seus passivos visando à melhora do perfil de amortização e à redução do custo da dívida levando em consideração as metas de desalavancagem previstas em seu Plano de Negócios e Gestão 2017-2021.,1
