data_atualizacao,titulo,conteudo,sentimento
11/07/2017,CVM absolve Petrobras e ex-presidentes em processo sobre irregularidades em oferta de açõesProcesso apurava falha em divulgação de informações de oferta em 2010 considerada uma das maiores capitalizações do mundo; todos os acusados foram absolvidos por unanimidade.,A Comissão de Valores Mobiliários (CVM) órgão regulador do mercado de capitais absolveu nesta terça-feira (11) a Petrobras no processo que avaliava irregularidades em oferta de ações da estatal realizada em 2010. Naquela época a Petrobrasna bolsa de valores em uma operação que foi considerada a maior do mundo.Além da própria Petrobras e do banco Bradesco BBI organizador da oferta também eram acusados no processo quatro executivos das duas empresas. Entre os nomes estão os ex-presidentes da estatal Maria das Graças Foster e José Sérgio Gabrielli. Todos foram absolvidos por unanimidade.Ono prospecto da oferta documento que estabelece as regras durante as emissões de ação. O texto informava que os acionistas que comprassem as ações preferenciais oferecidas não teriam direito a voto em assembleias da empresa com uma exceção: se ficasse sem pagar dividendos aos donos de ações preferenciais.Em 2015 os acionistas cobraram o direito a voto em assembleia da empresa. Como a Petrobras teve prejuízo no ano anterior a estatal não distribuiu dividendos aos acionistas. A empresa alegou que pela lei do Petróleo não é possível permitir a participação dos acionistas donos de ações preferenciais em assembleias da empresa. O caso foi parar na CVM.No julgamento na sede da CVM no Centro do Rio os advogados dos envolvidos fizeram suas defesas por uma hora. Eles alegaram que não houve inverdade falsidade e nem se induziu o investidor ao erro na divulgação dos prospectos à época. Em seu voto o relator Pablo Renteria disse que não havia no prospecto informação falsa ou incorreta.O advogado João Ubaldo que representou os ex-presidentes da Petrobras José Sergio Gabrielli Graça Foster e o ex-diretor financeiro Almir Guilherme Babassa disse que os clientes dele não faltaram com a verdade e lembrou que desde 2000 esse era o mesmo modelo de prospecto que vigorava dentro da companhia.Segundo a defesa dos administradores o mesmo modelo foi usado por 10 anos por quatro administrações distintas. Logo a atuação dolosa como diz a SEP (Superintendência de Relações com Empresas da CVM) está afastada por conta disso afirmou .Ubaldo acrescentou ainda que não havia dano efetivo e nem expectativa para afastar os acionistas.Almir Barbassa era o único dos acusados presente ao julgamento. Na saída ele falou rapidamente com os jornalistas O que a área financeira da Petrobras fez na minha gestão foi um bom trabalho. Nós não temos nada de errado apesar de tudo que aconteceu na Petrobras.Os acusados chegaram a propor um acordo para encerrar o processo mas ele foi recusado. Ao todo eles ofereceram o pagamento de R$ 162 milhão em multa em um termo de compromisso.,1
17/07/2017,Produção da Petrobras no semestre supera meta prevista para todo o anoEstatal produziu 2171 milhões de barris por dia no semestre; meta era de 207 para todo o ano.,A produção de petróleo da Petrobras no Brasil cresceu 56% no primeiro semestre ante o mesmo período do ano anterior para 2171 milhões de barris por dia (bpd) acima da meta prevista para o ano de 2017 de 207 milhões de bpd segundo dados publicados pela petroleira nesta segunda-feira (17).O volume de petróleo produzido pela empresa nos primeiros seis meses deste ano no Brasil foi ainda 12% acima da média de extração registrada em todo o ano passado de 2144 milhões de bpd.Já a produção total da Petrobras que também engloba gás natural no Brasil e exterior cresceu 29% na primeira metade do ano em comparação ao mesmo período do ano passado para 2791 milhões de barris de óleo equivalente por dia (boe/d) também acima da meta prevista para todo o ano de 262 milhões de boe/d.Nos primeiros três meses a produção da empresa foi marcada por paradas para manutenção em grandes plataformas.Entretanto a partir de maio quando a empresa iniciou a produção da plataforma P-66 no campo de Lula pré-sal da Bacia de Santos (maior produtor do Brasil) a companhia voltou a aumentar a produção.Além disso ao longo deste ano houve a entrada em operação de novos poços produtores conectados às plataformas do tipo FPSO Cidade de Caraguatatuba Cidade de Ilhabela Cidade de Maricá Cidade de Mangaratiba e Cidade de Saquarema - todos instalados na Bacia de Santos.Em junho a produção da estatal cresceu pela segunda vez consecutiva ante o mês anterior para cerca de 22 milhões de bpd alta de 06% em relação a maio.Segundo a Petrobras o resultado de junho se deve principalmente ao retorno à produção após parada programada da plataforma P-43 nos campos de Barracuda e Caratinga na Bacia de Campos e do FPSO Cidade de Mangaratiba no campo de Lula na Bacia de Santos.Já a produção total de petróleo e gás da companhia no país e no exterior em junho somou 281 milhões de barris de boe/d dos quais 27 milhões boe/d produzidos no Brasil.A produção de gás natural no Brasil em junho excluído volume liquefeito somou 803 milhões de metros cúbicos/dia alta de 18% frente a maio devido principalmente ao retorno à produção do FPSO Cidade de Mangaratiba.Para este ano o plano de negócios da empresa prevê ainda iniciar a produção de três novas plataformas nas áreas de Lula Norte Tartaruga Verde e Mestiça e o Teste de Longa Duração (TLD) de Libra considerada a área mais promissora do Brasil.A plataforma do TLD de Libra estava prevista para operar a partir de julho mas enfrentou problemas operacionais. Até o momento a Petrobras não informou a nova data.,1
17/07/2017,Bovespa fecha em queda nesta segunda puxada por Petrobras e bancosO Ibovespa caiu 034% aos 65.212 pontos; recuo ocorre após índice ter atingido maior valor desde a delação da JBS no fim da semana passada.,O principal indicador da bolsa brasileira fechou em queda no pregão desta segunda-feira (17). O Ibovespa caiu 034% aos 65.212 pontos.No fim da semana passada o Ibovespa estava no maior patamar desde a véspera da divulgação das primeiras notícias sobre as delações da JBS que agravaram a crise política.Segundo a Reuters a alta recente da bolsa abriu espaço para um movimento de ajuste com investidores vendendo ações para concretizar seus lucros.No pregão de ontem ofechou perto da estabilidade a R$ 318.Os papéis da Petrobras (PN) Itaú e Bradesco que estão entre os cinco mais negociados do Ibovespa no pregão puxaram a bolsa brasileira para baixo. A Petrobras fechou em queda de 123% enquanto Itaú e Bradesco perderam respectivamente 096% e 07% do seu valor.As ações da Petrobras foram influenciadas pela queda do preço internacional do barril de petróleo.O destaque positivo foi a ação da Braskem que liderou os ganhos do Ibovespa com alta superior a 5%. Os investidores foram influenciados pelo relatório do banco Morgan Stanley que elevou o preço-alvo dos papéis para R$ 46 ante R$ 40.Na sexta-feira (14) o Ibovespa subiu 04% aos 65.436 pontos. Na semana a bolsa subiu 5%. No mês e no ano houve alta acumulada de 403% e 865% respectivamente.,-1
18/07/2017,Petrobras obtém licença do Ibama para iniciar produção em LibraÁrea deveria iniciar operações neste mês mas problemas na plataforma postergaram cronograma.,A Petrobras obteve junto ao Ibama a Licença de Operação para iniciar a produção de óleo e gás natural no promissor prospecto de Libra no pré-sal da Bacia de Santos por meio de um Teste de Longa Duração (TLD) informou o órgão ambiental em nota nesta terça-feira (18).Libra área em que a Petrobras que tem como sócias a anglo-holandesa Shell a francesa Total e as chinesas CNPC e Cnooc deveria iniciar a operação neste mês.No entanto o consórcio enfrentou problemas técnicos na plataforma e precisou postergar o cronograma. Até o momento a Petrobras operadora da área não informou uma nova data.,1
19/07/2017,Petrobras recebe novos recursos com Lava Jato e soma R$ 716 milhões recuperadosEmpresa recuperou R$ 56 milhões na semana passada e recursos foram enviados para a Transpetro.,A Petrobras afirmou nesta quarta-feira (19) que recebeu até o momento R$ 716 milhões recuperados em meio a acordos de colaboração premiada e de leniência a partir da operação Lava Jato após novos valores terem retornado ao caixa da empresa na semana passada.Dessa vez segundo a petroleira os recursos foram para a Transpetro subsidiária da companhia por meio de três parcelas em valores repatriados pelo Ministério Público Federal (MPF) que entraram no caixa da empresa até a última sexta-feira.Antes desse último anúncio os recursos recuperados somavam cerca de R$ 660 milhões.Em nota a Petrobras ressaltou que seguirá adotando medidas jurídicas contra empresas e pessoas inclusive ex-funcionários e políticos que causaram danos financeiros e à imagem da companhia.A companhia atua como coautora com o MPF e a União em 13 ações de improbidade administrativa em andamento. Além de ser assistente de acusação em 33 ações penais disse a Petrobras.A empresa ressaltou também que trabalha em estreita parceria com as autoridades que conduzem a operação Lava Jato e que é reconhecida por tais autoridades como vítima da corrupção investigada.,-1
20/07/2017,Bovespa opera em baixa puxada por Vale e PetrobrasNa véspera o Ibovespa fechou em queda de 024% a 65.179 pontos.,Após abrir em alta o principal índice da bolsa paulista passou a cair nesta quinta-feira (20) puxado pelo recuo das ações da Vale e Petrobras.Às 16h06 o Ibovespa caía 029% a 64.985 pontos.Por volta do mesmo horário as ações preferenciais da Vale estavam entre as maiores quedas perdendo perto de 3%. Já a Petrobras caía menos de 1%.Asem relação à precificação de sua oferta inicial de ações (IPO na sigla em inglês). Às 10h35 os papéis do Carrefour eram negociados a R$ 1462 queda de 253% ante a precificação do IPO a R$ 15.Na véspera o Ibovespa fechou em queda de 024% a 65.179 pontos.,-1
21/07/2017,Bovespa cai 115% na semana; Petrobras puxa queda no diaO Ibovespa encerrou o pregão aos 64.684 pontos uma queda de 039% no dia e de 115% na semana. No mês de julho no entanto a Bovespa ainda acumula alta de 284%.,A bolsa brasileira fechou em baixa nesta semana. O Ibovespa principal índice de ações encerrou o pregão desta sexta-feira (21) aos 64.684 pontos uma queda de 039% no dia e de 115% na semana. No mês de julho no entanto a Bovespa ainda acumula alta de 284%.No mercado de câmbio o dólar fechou a semana em a R$ 31408.A semana teve uma agenda esvaziada em meio ao recesso do Congresso e com investidores em compasso de espera pela divulgação de balanços financeiros do segundo trimestre de grandes empresas.O mercado refletiu nesta sexta-feira o anúncio de. O governo elevou as alíquotas de PIS/Cofins sobre combustíveis com a previsão de uma injeção de R$ 104 bilhões nos cofres públicos além de anunciar um contingenciamento adicional de R$ 59 bilhões no Orçamento.Segundo analistas da corretora Guide Investimentos as medidas do governo que reforçam o compromisso com as metas fiscais ajudam a diminuir a percepção de risco-país.O anúncio no entanto impactou negativamente as ações da Petrobras. A ação preferencial teve a maior queda do índice de 313% enquanto a ordinária caiu 249%. Os papéis preferenciais da estatal foram os mais negociados do índice no pregão e puxaram a pontuação para baixo.O aumento de impostos será praticado sobre os preços da gasolina e do diesel na refinaria. O etanol que concorre com a gasolina nos carros flex também foi tributado mas o aumento foi menor.Na véspera o Ibovespa fechou em queda de 037% a 64.938 pontos perdendo o patamar os 65 mil pontos que sustentou nos cinco pregões anteriores.,-1
24/07/2017,Minoritários da Petrobras voltaram a ser respeitados diz conselheiroHá alguns anos conselheiros que representavam minoritários travavam batalhas em reuniões do colegiado que incluíam até ministros e decisões sobre quais seriam os preços de combustíveis.,Prestes a completar um ano como conselheiro da Petrobras o representante dos acionistas ordinaristas Marcelo Mesquita afirmou que na gestão de Pedro Parente os minoritários voltaram a ser respeitados e que os tomadores de decisão da empresa agora remam todos na mesma direção.Apesar de admitir que ainda há incertezas por parte do mercado em relação à Petrobras Mesquita afirmou que hoje há uma visão muito clara de que a empresa não é um instrumento de política pública inclusive porque ela tem investidores e ações listadas em bolsa.Neste último ano que eu estive lá vi a empresa como um grande transatlântico que mudou de direção... foi na direção da eficiência de aumentar o lucro para os acionistas inclusive para o governo. O Brasil é um país pobre que precisa de dividendos disse Mesquita ao receber a Reuters em seu escritório no Rio de Janeiro.Mesquita é um dos dez membros que formam o Conselho de Administração da Petrobras. Há ainda sete indicados pelo governo federal um por acionistas minoritários preferencialistas e um por funcionários da estatal. Ele assumiu o cargo em agosto de 2016 ao ocupar a vaga de Walter Mendes que deixou o posto para assumir o fundo de pensão dos funcionários da Petrobras.As declarações do executivo que também é sócio fundador da gestora Leblon Equities seriam quase impossíveis há cerca de alguns anos quando conselheiros que representavam minoritários travavam verdadeiras batalhas em reuniões do colegiado que incluíam até mesmo ministros de Estado e decisões sobre quais seriam os preços de combustíveis.No passado teve durante muito tempo os minoritários brigando e lutando para que a empresa fosse uma empresa... era uma época muito difícil onde o mercado lutava para ser escutado ouvido e respeitado pelo controlador da empresa que é o governo... O Conselho hoje é todo composto por pessoas independentes... o que é inédito na história afirmou.Mesquita afirmou que Brasília deu carta branca para que o presidente Pedro Parente tome decisões para resgatar a empresa de uma profunda crise instaurada por um escândalo de corrupção sem precedentes.Como uma das maiores provas de sua independência Parente lançou uma nova política de preços de combustíveis pautada no mercado após anos de controle estatal dentre outras questões. O executivo também implementou fortes medidas internas que alavancaram os resultados da companhia.No primeiro trimestre a Petrobras teve um lucro líquido de R$ 445 bilhões o melhor resultado em dois anos impulsionado por um desempenho operacional histórico apesar de uma menor demanda por derivados no mercado interno.Entregues alguns resultados Mesquita frisou que cerca de 80% dos analistas que cobrem a Petrobras indicam atualmente a compra de suas ações contra aproximadamente 20% antes de Parente assumir.No entanto o conselheiro pontuou que ainda vê incertezas por parte dos investidores principalmente relacionadas ao sucesso futuro da empresa para reduzir a dívida e aos entraves internos burocráticos enfrentados pela companhia por ser de economia mista.A Petrobras tem atualmente um plano de arrecadar cerca de US$ 21 bilhões no biênio 2017-2018 --preservando e incrementando indicadores de segurança-- para reduzir sua enorme dívida a maior para uma petroleira no mundo. No entanto até o momento nenhum negócio foi fechado.O conselheiro defende que a empresa venda ativos não essenciais para focar nas áreas do pré-sal que em sua visão é onde a empresa consegue ser mais lucrativa no longo prazo. Já em relação à burocracia ele disse que há um esforço interno muito grande na petroleira para modernizar processos e tornar a empresa mais eficiente.Segundo o executivo há um longo caminho pela frente. Mas para ele a atual gestão já realizou grandes feitos e deixará como legado profundas mudanças para fortalecer a governança incluindo novas regras no estatuto social.Se você tiver um controlador que quer voltar às práticas anteriores que levaram a empresa ao desastre a primeira coisa que ele terá que fazer é uma assembleia de acionistas para começar a mudar novamente os estatutos da empresa e isso é um red flag muito forte afirmou.,0
24/07/2017,Bovespa sobe nesta segunda puxada por Vale a PetrobrasO Ibovespa subiu 064% e encerrou o dia aos 65.099 pontos.,A bolsa brasileira fechou em alta nesta segunda-feira (24) puxada por ganhos da Vale e Petrobras. O Ibovespa subiu 064% e encerrou o dia aos 65.099 pontos.As ações da Petrobras e Vale refletiram o aumento dos preços do barril de petróleo e do minério de ferro nos mercados internacionais.Com o Congresso em recesso a agenda política está esvaziada. Os investidores estão em compasso de espera de balanços financeiros do segundo trimestre de grandes empresas que devem ser divulgados nos próximos dias.O tom mais positivo da bolsa no início desta semana ganhava respaldo ainda da expectativa pelas decisões de política monetária no Brasil e nos Estados Unidos na quarta-feira. A estimativa predominante é que os juros serão cortados novamente no Brasil enquanto o Federal Reserve banco central norte-americano deve manter a taxa de juros inalterada.O mês de julho também é marcado pela retomada nos processos de abertura de capital na bolsa brasileira B3 com a Biotoscana iniciando as negociações na terça-feira após precificar sua oferta inicial de recibos de ações (IPO na sigla em inglês) na sexta-feira apenas poucos dias após a estreia do Carrefour Brasil na bolsa paulista. Os próximos dias ainda devem trazer a precificação e início de negociações de pelos menos mais duas empresas IRB Brasil Resseguros e Omega Geração.Os IPOs estão indo bem e as taxa de juros estão mostrando que o Copom irá reduzir (a taxa básica de juros) em 1 ponto percentual disse o gestor da mesa de operações de Bovespa da corretora Coinvalores Marco Tulli Siqueira.,1
24/07/2017,Bovespa sobe amparada em Petrobras e Vale de olho em balançosNa sexta-feira índice recuou 039% aos 64.684 pontos.,O principal índice da bolsa brasileira opera em alta nesta segunda-feira (24) amparado nos ganhos da Petrobras e da Vale e com investidores evitando grandes apostas à espera da intensificação da temporada de balanços corporativos e em meio ao noticiário político mais esvaziado segundo a Reuters.Às 15h57 o Ibovespa avançava 038% aos 64.929 pontos.O tom mais positivo da bolsa no início desta semana ganhava respaldo ainda da expectativa pelas decisões de política monetária no Brasil e nos Estados Unidos na quarta-feira. A estimativa predominante é que os juros serão cortados novamente no Brasil enquanto o Federal Reserve banco central norte-americano deve manter a taxa de juros inalterada.O mês de julho também é marcado pela retomada nos processos de abertura de capital na bolsa brasileira B3 com a Biotoscana iniciando as negociações na terça-feira após precificar sua oferta inicial de recibos de ações (IPO na sigla em inglês) na sexta-feira apenas poucos dias após a estreia do Carrefour Brasil na bolsa paulista. Os próximos dias ainda devem trazer a precificação e início de negociações de pelos menos mais duas empresas IRB Brasil Resseguros e Omega Geração.Os IPOs estão indo bem e as taxa de juros estão mostrando que o Copom irá reduzir (a taxa básica de juros) em 1 ponto percentual disse o gestor da mesa de operações de Bovespa da corretora Coinvalores Marco Tulli Siqueira.No campo político o Congresso Nacional continua em recesso esvaziando o noticiário mas com agentes financeiros de olho nas negociações de bastidores antes da votação em plenário da Câmara dos Deputados da admissibilidade de denúncia contra o presidente Michel Temer.A Petrobras subia em sessão de ganhos para os preços do petróleo no mercado internacional e após cair nos dois pregões anteriores. Apenas na sexta-feira após o governo anunciar aumento da tributação sobre combustíveis o papel preferencial da petroleira perdeu mais de 3%.A Vale também avançava na contramão dos contratos futuros do minério de ferro na China.Cyrela tinha forte valorização pela quarta sessão seguida. Apenas nos três pregões anteriores o papel acumulou alta de 743% ganhando mais tração após divulgar seus dados operacionais do segundo trimestre com alta de 7% nos lançamentos ante um ano antes.Santander engatava o quarto pregão seguido de perdas e liderava a ponta negativa do Ibovespa. Nas três sessões anteriores o papel acumulou queda de 4%.Na sexta-feira o Ibovespa encerrou o pregão aos 64.684 pontos uma queda de 039% no dia e de 115% na semana passada. No mês de julho no entanto a Bovespa ainda acumula alta de 284%.,1
24/07/2017,Petrobras reduz preço do diesel e gasolina nas refinarias a partir de terçaA estatal adotou uma nova política de preços que prevê alterações frequentes nas cotações.,A Petrobras anunciou nesta segunda-feira (24) que irá reduzir a partir desta terça-feira (25) o preço da gasolina em 18% e do diesel em 3% nas refinarias.A com elevação do preço da gasolina em 14% e do diesel em 02% um dia depois de acom a decisão do governo deA Petrobras adotou uma nova política de preços que prevê alterações frequentes nas cotações.Neste mês a. Pela nova metodologia os reajustes acontecem com maior frequência inclusive diariamente. É que a estatal avalia todas as condições do mercado para tomar a decisão. Para revisão de preços são levados ainda em conta a concorrência o câmbio e as cotações internacionais.As mudanças começaram em outubro do ano passado quando a empresa.Antes disso a decisão não tinha periodicidade definida e em alguns momentos a estatal foi criticada por ceder a pressões políticas na definição de preços.Além do preço praticado na refinaria também influenciam o preço na bomba a carga tributária e a margem de lucro das distribuidoras de combustível.o preço médio da gasolina no país caiu de acordo com levantamento da Agência Nacional de Petróleo (ANP).,0
24/07/2017,Petrobras aumenta preços da gasolina e do diesel após aumento de impostos nos combustíveisA Petrobras adotou uma nova política de preços que prevê alterações frequentes nas cotações.,A Petrobras elevou o preço da gasolina em 14% e do diesel em 02% nas refinarias a partir do sábado (22). O reajuste se deu ao mesmo tempo em que o elevando tambémjá na sexta-feira (21).A Petrobras adotou uma nova política de preços que prevê alterações frequentes nas cotações.Com o novo preço a gasolina acumula queda de 128% desde o anúncio da revisão da política de preços da Petrobras enquanto o diesel tem alta acumulada de 285% segundo o Valor Online.Neste mês a. Pela nova metodologia os reajustes acontecem com maior frequência inclusive diariamente. É que a estatal avalia todas as condições do mercado para tomar a decisão. Para revisão de preços são levados ainda em conta a concorrência o câmbio e as cotações internacionais.As mudanças começaram em outubro do ano passado quando a empresa passou a definirAntes disso a decisão não tinha periodicidade definida e em alguns momentos a estatal foi criticada por ceder a pressões políticas na definição de preços.Além do preço praticado na refinaria também influenciam o preço na bomba a carga tributária e a margem de lucro das distribuidoras de combustível.o preço médio da gasolina no país caiu de acordo com levantamento da Agência Nacional de Petróleo (ANP).,0
25/07/2017,Bovespa fecha em alta nesta terça-feira puxada por Vale e PetrobrasNa véspera o Ibovespa subiu 064% a 65.099 pontos.,O principal índice da bolsa brasileira fechou em alta nesta terça-feira (25) amparado nos ganhos de commodities que impulsionavam as ações da Vale e da Petrobras segundo a Reuters.O Ibovespa terminou o pregão em avanço de 087% aos 65.667 pontos.As ações da Vale lideraram as altas dentro do Ibovespa subindo quase 5%. As preferenciais da Petrobras avançaram quase 3%.A temporada de balanços trimestrais avança dando corpo ao noticiário corporativo.O cenário político apesar de mais esvaziado segue no radar com as atenções voltadas para as articulações do presidente Michel Temer que busca barrar a aceitação da denúncia pelo plenário da Câmara dos Deputados reforça a Reuters.Nesta terça-feira o governo anuncioue a criação de uma agência reguladora para o setor.Ainda na esfera do ajuste fiscal o Ministério do Planejamento informou na véspera que o governo federal prepara ume de jornada de trabalho reduzida com remuneração proporcional para servidores do Executivo em meio a esforços para diminuição de despesas obrigatórias que consomem boa parte do Orçamento.O Planalto tenta sugerir agenda positiva para reforçar a ideia de que a substituição do governo traria piora econômica escreveram os analistas da corretora Lerosa Investimentos em nota a clientes.Também nesta terça uma liminar da Justiça Federal do Distrito Federalcobrada sobre combustíveis. Ontem o ministro da Fazenda Henrique Meirelles disse que nãopara equilibrar as contas do governo apesar de reforçar que isso não está em discussão no momento.Na véspera o Ibovespa subiu 064% a 65.099 pontos.,1
